followers,following,is_public,post_count,story_freq,city_tier,party_freq,cafe_freq,travel_freq,gym_freq,is_influencer,dm_open,toxic_ex,daddy_issues,mommy_issues,therapy_issues,situationship_lore,soft_launch_history,astrology_phase,friend_circle_size,spotify_vibe,random_chaos,bio_type,body_count
104,978,1,704,4,1,3,1,0,0,1,0,1,0,1,1,0,1,1,1,3,0.4694316902421486,2,16
7693,1490,1,70,3,1,5,1,2,3,0,1,0,1,0,1,1,1,1,1,0,0.13483132623650307,0,17
10065,198,1,268,2,3,1,0,3,5,1,1,0,0,0,0,1,1,1,3,4,0.6631271820278322,2,18
13539,2681,0,500,2,3,0,3,1,1,1,1,1,1,0,0,1,1,0,3,3,0.024298545270803662,2,20
3512,2345,0,208,2,2,5,3,4,1,1,0,1,1,0,1,0,0,1,2,4,0.3656095539093732,1,11
11321,1174,1,477,1,1,5,2,1,5,0,0,1,1,0,0,1,1,0,3,3,0.6408421526981468,0,20
882,2799,1,175,3,1,3,0,3,2,1,1,1,0,1,1,0,0,0,1,1,0.7533825785760573,1,16
12650,145,0,238,3,3,0,3,0,3,0,1,0,0,1,0,1,1,0,1,2,0.9533966781813838,2,15
11048,331,0,609,4,1,1,1,4,0,1,1,0,1,1,1,1,0,0,3,4,0.7563009812171823,1,18
6004,2419,1,441,3,3,2,0,1,3,0,0,0,1,1,0,1,1,0,1,3,0.30676120751082014,0,15
14345,578,0,600,2,2,1,1,1,0,0,1,1,1,1,0,1,1,0,2,3,0.6398769646681576,0,14
14344,2360,1,763,3,2,5,1,4,2,1,0,0,0,0,0,0,0,1,1,3,0.7420941662986639,2,14
10732,1692,0,491,4,2,0,2,2,5,1,0,1,1,0,1,1,0,0,3,2,0.7715182684673915,0,13
14128,629,1,98,3,2,2,5,4,5,1,1,1,0,0,0,1,1,0,2,3,0.10015544578852642,2,20
8569,1713,0,328,3,1,3,2,1,5,1,0,0,1,0,1,0,1,0,1,1,0.7673796926221021,0,15
7271,2391,1,325,2,2,2,4,4,3,0,1,0,1,0,0,0,0,1,3,3,0.12139300010476795,1,9
3360,1681,0,444,3,3,5,5,5,2,1,0,0,1,1,0,1,1,0,1,0,0.6448313767465291,1,15
3350,2492,0,665,1,1,5,0,1,0,1,0,1,0,0,0,0,0,0,2,4,0.7563795135870741,0,14
6772,2610,1,294,4,1,3,3,5,4,1,0,0,0,1,1,0,0,1,3,4,0.8868078406557275,0,14
7268,859,1,441,4,1,5,2,3,5,1,0,0,0,0,1,1,0,1,2,2,0.030421933838711057,0,19
7826,742,0,794,4,2,3,0,5,0,1,0,0,1,0,0,0,0,1,2,4,0.8856632819003872,0,11
3725,284,0,30,3,1,2,2,2,2,1,1,0,0,0,0,0,0,1,2,1,0.49047325176120793,0,8
3104,1001,1,130,1,3,2,3,4,3,0,0,0,0,1,0,0,1,0,1,0,0.8543920630765909,0,7
13625,1904,0,727,5,2,5,2,3,3,0,0,1,0,1,1,0,1,0,2,2,0.4473893437736771,0,15
8020,1410,0,526,5,3,0,4,3,2,0,1,1,0,1,1,1,0,0,3,4,0.21157894085464157,0,13
2193,1081,0,437,4,3,2,0,2,3,1,0,1,0,0,1,1,1,0,2,3,0.4869699186169686,1,17
5257,1516,0,325,0,1,4,5,0,1,1,1,0,1,0,1,1,0,1,3,4,0.6968229478444853,2,18
9553,2014,0,266,5,1,2,5,4,5,1,1,1,1,0,0,1,1,0,2,1,0.9325768836820213,1,19
11433,588,1,285,5,3,0,0,5,4,1,0,0,0,1,0,1,0,1,1,4,0.5661017353130173,0,16
2588,869,0,290,2,2,4,1,2,2,0,1,1,1,1,0,1,1,0,2,4,0.5686866981562867,1,17
12225,1731,0,367,0,1,4,5,5,4,0,1,1,0,0,1,0,0,0,1,1,0.24037071168849022,2,15
4597,321,1,485,0,3,1,5,2,2,0,1,0,1,0,1,1,1,0,3,0,0.7609832038116484,0,11
5669,1078,1,554,4,2,4,4,1,4,1,1,1,1,1,1,1,0,1,1,3,0.23641676044420656,2,20
8406,1972,1,167,0,1,5,2,2,0,1,1,0,0,1,0,0,1,0,2,4,0.5225329428081775,1,20
12519,1292,1,470,0,2,3,1,2,2,0,0,0,1,0,0,1,0,0,3,3,0.1981453060805255,1,14
6662,1191,1,766,5,3,0,2,4,3,0,0,0,0,0,0,1,1,1,3,4,0.5214773649739345,0,16
5055,642,0,169,1,1,1,4,2,4,1,1,1,1,1,1,1,0,1,3,0,0.6274363545380772,1,16
872,1655,0,770,2,1,2,1,5,0,0,0,0,0,1,1,1,1,0,3,0,0.793199605273484,0,11
993,164,0,345,3,1,4,3,2,0,0,0,1,0,0,1,1,1,0,3,4,0.7856267876099129,0,15
14339,2360,1,77,4,3,5,0,0,5,0,1,0,0,1,0,0,0,1,1,4,0.5628344613463537,2,13
6200,1727,1,84,5,3,1,4,3,0,0,1,1,1,1,0,1,0,1,2,3,0.6792422594397298,0,17
4475,1495,1,660,5,2,3,4,4,3,0,1,1,0,0,1,0,1,0,1,0,0.9388231549752047,0,16
9016,256,0,200,4,2,1,2,0,0,1,0,0,0,0,0,1,1,0,3,3,0.6651434280763426,0,16
2248,2400,0,588,0,1,3,3,5,4,0,0,1,1,1,0,1,0,1,3,1,0.2963930639588903,0,14
11398,161,0,360,3,2,1,3,4,3,1,0,1,1,1,1,0,0,1,1,2,0.8854180275053027,0,11
4292,1490,0,761,5,3,5,5,3,5,1,1,1,1,1,0,0,1,0,3,4,0.6049140791491692,1,17
3745,1932,0,564,3,2,1,4,2,2,0,0,1,0,1,0,0,0,1,2,4,0.031615351056133445,0,6
3502,234,0,301,3,3,2,4,2,3,0,1,1,0,0,0,1,1,1,2,3,0.9969109076513109,2,13
9156,1814,1,292,4,2,5,0,5,2,1,0,1,0,1,1,0,0,0,1,4,0.19610054389651432,0,15
13909,950,0,293,4,1,2,3,1,2,0,1,0,0,1,1,0,1,1,2,1,0.2516899814072121,0,14
1358,270,0,108,5,3,5,4,3,2,1,1,1,1,0,0,1,1,0,2,0,0.7817029403551752,0,14
4227,1517,0,364,5,1,5,0,2,2,0,0,1,0,0,1,1,1,1,2,1,0.7293095036390197,0,18
8755,1143,0,599,5,2,2,2,4,5,1,1,1,1,1,1,0,1,1,3,4,0.39727351122821175,1,14
10162,2995,0,677,1,2,5,3,5,3,0,0,1,1,0,0,0,0,0,3,3,0.7085007715076647,1,11
6902,2719,1,493,4,3,1,1,4,5,1,1,0,0,0,1,0,0,0,2,0,0.7055404002116615,0,13
6085,2524,0,266,4,1,4,1,1,5,1,0,1,1,0,1,1,1,1,2,1,0.88695038911309,0,20
3644,2741,0,92,1,3,1,4,2,1,1,1,1,0,0,0,1,1,1,3,1,0.9711855040905791,1,15
4891,2665,1,684,4,3,2,4,4,1,1,1,0,0,0,0,0,0,1,1,3,0.11753595322508681,1,10
1459,2062,1,63,0,1,1,5,5,0,0,1,0,0,1,1,1,1,0,2,4,0.24558519456403471,0,13
13044,2540,0,427,0,3,4,0,3,4,0,1,1,0,0,0,0,1,0,2,0,0.2262676499539511,2,17
4616,650,0,637,1,1,5,4,5,4,0,0,1,1,0,1,0,1,1,2,0,0.8171339023278389,0,14
11432,1210,0,367,5,1,3,4,1,5,1,0,1,1,1,0,0,0,1,3,4,0.7272345273997306,0,16
4541,553,0,741,1,3,0,0,2,4,1,1,0,0,0,1,0,1,1,3,0,0.1271303333432625,0,8
1605,2228,0,104,0,1,2,1,5,0,0,0,1,0,0,0,1,1,0,2,2,0.23235657080107996,0,10
14646,267,1,208,3,2,1,0,2,4,1,0,0,0,1,1,1,1,0,1,0,0.5290549993040522,0,14
854,2785,1,573,4,2,4,5,1,3,1,1,0,0,1,0,0,1,1,3,3,0.4875250813076749,2,16
13271,2268,0,751,2,1,2,5,0,5,0,1,1,0,0,1,0,0,1,1,2,0.9978827189215383,0,11
1329,1548,0,473,2,2,5,3,5,5,1,1,1,1,0,0,0,0,0,1,2,0.631223716168999,2,12
14095,661,1,60,1,1,2,3,4,1,1,1,1,0,1,0,1,1,1,1,1,0.1421344174940572,2,20
13242,1202,1,345,2,1,3,4,4,5,1,1,1,0,1,1,1,1,1,3,2,0.8622244498677362,2,20
13414,106,0,11,3,3,5,4,1,2,1,0,1,1,1,0,0,1,1,1,4,0.1762851823277074,1,14
7133,1254,0,465,2,3,0,5,2,5,1,1,0,0,0,0,1,1,1,1,0,0.3207769480424796,1,15
6036,295,0,648,0,2,1,1,0,5,0,1,1,1,1,1,1,1,1,1,1,0.3982570693410741,0,14
5669,193,0,194,1,1,1,1,3,5,1,1,0,0,0,1,0,1,0,1,1,0.9162730356953779,0,12
11819,417,0,73,5,2,2,2,2,4,0,1,1,0,0,1,0,1,1,2,3,0.07765374742900044,0,13
11143,1532,0,385,2,3,4,3,4,0,1,0,1,0,0,0,1,1,1,1,3,0.43730974878244244,1,18
1437,2315,1,135,4,1,2,3,1,0,1,1,1,0,1,1,0,0,0,3,4,0.1783561953621996,1,12
13641,665,1,554,1,1,3,5,0,3,1,0,0,1,0,1,1,0,0,1,3,0.6794474062186034,2,19
12930,1931,1,435,3,3,0,2,4,2,0,1,0,0,0,0,1,1,0,3,2,0.4111075585522166,2,16
11003,1638,1,38,0,2,3,2,4,2,0,0,1,1,0,0,1,1,1,1,4,0.15014673872947137,1,19
2729,2539,0,542,2,1,4,3,5,0,0,1,1,0,1,1,1,0,1,3,0,0.8889605877053506,2,16
2156,2938,1,653,0,1,1,4,2,4,0,1,0,1,0,1,0,1,1,3,4,0.33101880606972534,0,10
8223,748,1,319,3,3,4,3,1,5,1,1,0,0,0,1,0,1,0,2,0,0.8100079046406755,0,14
4273,925,0,555,5,2,3,2,0,3,1,1,0,1,1,0,1,0,1,3,3,0.08451641543145216,0,14
4881,1735,1,699,2,1,1,1,2,5,0,0,0,1,1,0,1,1,1,1,2,0.6525287631009042,0,15
2818,2873,0,352,5,3,0,0,3,3,1,1,0,0,0,1,1,1,1,2,0,0.29029214201742415,2,16
12195,2859,0,513,5,3,2,1,4,2,0,0,0,1,0,1,1,0,1,1,0,0.7193667524367983,2,14
3236,994,1,482,1,1,0,5,2,3,0,0,1,0,1,1,1,0,1,1,4,0.6895168856847528,0,15
11522,972,1,415,5,2,2,1,5,5,0,1,0,0,1,1,0,0,0,1,1,0.9693192216992507,1,10
2623,1796,1,369,1,1,0,2,4,1,1,0,1,1,0,1,1,0,1,3,2,0.25643414871302217,2,18
12858,74,0,342,5,2,5,3,2,2,1,1,1,0,1,1,1,0,1,1,1,0.31133411646405795,1,18
2649,2903,1,324,4,1,1,5,1,0,1,0,0,1,1,0,1,0,0,2,4,0.2756574866294679,0,13
4083,1737,0,366,3,1,1,2,5,3,0,1,0,0,1,1,0,1,0,3,1,0.13385330412142216,1,12
8478,1609,1,335,2,2,1,2,0,2,0,1,1,1,0,1,0,1,0,3,2,0.9075731649030322,1,16
1354,2861,0,295,0,2,5,5,1,4,1,0,1,1,1,0,0,0,1,1,1,0.6142308676549403,1,10
11672,1133,1,23,0,1,5,5,4,4,0,0,0,0,1,1,0,1,1,3,2,0.5303568869066082,1,14
7418,483,1,441,2,1,2,5,4,5,1,1,1,0,1,0,1,0,0,2,2,0.9709314219452039,2,20
5927,2976,0,103,3,3,5,4,2,1,0,1,1,1,1,1,0,1,0,2,2,0.5437898174905501,1,13
1351,1139,1,411,3,1,1,5,5,5,0,0,0,1,0,1,0,0,0,1,0,0.7480592513706686,1,8
2591,2662,1,573,5,2,4,4,2,0,1,0,1,1,0,0,1,1,1,2,3,0.9481984332472184,1,19
2101,2001,0,664,0,1,2,0,2,4,0,1,1,1,0,0,0,0,0,1,4,0.5907990025951806,0,10
6859,2203,1,774,2,2,1,4,4,2,0,0,0,0,1,0,1,0,0,3,4,0.12290262940683827,0,11
8683,145,1,293,5,1,1,0,0,3,0,1,0,1,1,0,0,0,0,3,3,0.8445380722379476,1,12
10318,217,0,242,2,1,5,1,3,4,0,0,1,1,0,1,0,1,0,3,2,0.10162266450354251,2,17
11422,2139,1,341,0,2,0,1,3,4,0,1,1,0,1,1,0,0,1,1,2,0.9465421215298595,0,13
10899,1952,0,632,2,1,4,2,3,1,1,1,1,0,0,0,0,1,1,1,0,0.44669989322811066,1,18
12040,2201,1,172,2,2,4,1,3,5,0,1,0,1,1,0,0,0,1,2,0,0.6886918764370547,0,12
9046,1918,1,415,5,1,5,4,1,5,0,0,1,0,1,0,0,1,1,2,0,0.8477098491271694,1,17
124,2617,0,102,1,1,2,4,0,3,1,0,0,0,0,0,1,0,0,1,4,0.1655157732898721,1,12
7031,2048,1,159,1,2,4,4,3,5,0,0,1,1,0,0,1,1,1,3,1,0.33152194294706583,0,18
10417,2379,0,256,4,1,1,3,0,3,0,0,1,0,1,1,1,1,1,3,4,0.6694408486390897,2,19
12166,1183,0,713,5,1,2,4,5,4,1,0,0,0,0,1,0,0,0,3,2,0.809801342348179,2,13
10331,2060,1,556,4,1,5,5,0,3,1,0,0,1,0,1,0,1,0,2,4,0.4323691116533519,2,20
5525,798,0,575,3,1,3,2,3,0,0,1,0,1,0,1,1,1,0,3,2,0.8411096093829546,0,15
8282,1941,1,195,1,1,0,2,5,0,1,1,0,1,1,1,1,0,0,3,1,0.9965424130984294,2,18
10323,880,0,390,1,1,0,1,1,4,1,1,1,0,1,0,0,1,0,1,1,0.7431957734609506,0,14
7234,98,1,69,1,1,3,0,2,4,0,0,1,1,0,1,0,0,1,1,2,0.4400340161584192,0,14
5846,164,1,692,1,3,5,5,2,0,1,0,1,0,0,1,1,0,1,1,2,0.4634403849538913,0,19
7191,1228,0,246,3,1,2,5,1,5,1,0,1,1,0,0,1,1,1,3,0,0.7252614734383668,2,18
13739,1722,1,328,0,3,3,5,4,3,1,1,0,0,0,0,1,0,0,1,1,0.9487964172653859,1,16
12925,2600,1,157,3,3,4,3,3,1,0,1,1,1,1,0,0,0,1,1,4,0.3906405466948252,0,12
1672,120,1,697,0,1,1,0,5,1,1,1,1,0,0,0,0,1,0,2,3,0.29456974106859857,1,15
8091,1409,0,742,4,1,3,3,4,1,0,0,1,1,0,1,0,0,0,2,4,0.07061655684955348,2,14
391,116,1,584,1,1,3,5,0,3,0,1,0,0,0,1,1,1,0,3,3,0.2879693267376633,2,17
12294,1566,1,54,5,2,4,2,2,1,0,0,1,0,1,0,0,0,1,2,2,0.22753805617626388,0,15
2124,1723,0,485,5,2,2,2,4,0,0,1,1,1,1,0,0,1,1,1,3,0.5449765774602362,0,9
8042,1827,1,242,0,2,1,3,0,3,1,0,0,0,0,0,0,0,0,2,0,0.6944607334245417,2,14
695,1016,0,352,3,2,1,1,0,0,0,1,1,1,0,1,1,1,1,1,4,0.6194154133290796,2,13
13068,2278,0,409,0,1,0,4,1,5,0,0,0,0,0,1,0,0,0,2,1,0.06781188699644358,2,12
4313,1839,1,726,2,3,1,4,0,5,1,0,1,1,1,0,1,1,0,3,3,0.6964058464771145,0,16
8851,662,0,14,4,1,1,0,4,3,0,0,1,1,0,1,1,1,0,1,3,0.7785893081225207,0,16
14653,1936,1,146,4,3,1,2,0,1,1,1,0,1,1,0,1,1,1,2,2,0.48599417410595913,2,18
14110,1672,1,489,1,1,1,4,3,1,0,1,1,0,1,0,0,1,0,1,0,0.7160972000630528,1,15
6186,746,1,655,1,1,4,2,5,4,0,1,1,0,1,0,1,1,0,1,3,0.7448074820356545,1,20
8696,2700,0,24,3,3,5,5,1,2,1,1,0,1,1,0,1,0,1,3,2,0.3073586824602105,0,16
11195,2345,0,610,0,2,0,2,3,0,0,0,0,1,0,0,1,1,1,2,3,0.014454688410842409,0,13
9950,1287,1,690,2,2,5,2,4,1,0,0,1,1,0,1,0,1,0,2,3,0.27212203757672593,0,15
11714,2456,1,332,4,2,3,4,5,3,0,0,1,1,0,1,0,0,1,2,3,0.06278022967390584,0,15
3019,298,0,173,0,3,0,4,0,4,0,0,1,0,1,0,1,1,0,1,3,0.2585533873284198,0,13
3078,687,1,774,2,3,2,5,4,0,0,1,0,0,1,0,1,1,0,2,4,0.30943862136871425,0,13
7693,999,0,289,5,2,5,4,0,1,0,0,0,1,0,1,1,1,1,1,3,0.278201887579839,0,13
13039,1954,0,569,0,1,5,3,0,4,1,1,0,1,1,1,0,0,1,1,4,0.9678067346925219,1,13
2731,1161,1,790,1,2,3,4,0,1,1,1,0,0,1,0,1,0,0,1,0,0.09181527944483603,0,13
3679,2760,1,144,5,3,0,2,1,1,0,1,1,1,0,1,0,0,0,3,3,0.5789829129832524,0,9
13937,225,1,121,5,2,0,5,4,1,0,1,1,0,0,0,0,0,0,3,3,0.5879813703189474,2,14
4275,772,0,26,4,3,0,2,1,4,0,1,0,1,0,1,0,0,0,1,4,0.30165955052209725,0,6
3117,2523,0,65,2,1,0,5,0,5,0,1,0,0,1,0,1,1,0,1,2,0.8003737122750174,0,13
5991,820,0,100,1,3,0,0,5,5,0,1,0,1,0,0,0,1,1,2,2,0.1750571742779563,0,9
1436,1997,0,387,5,1,5,1,1,2,0,1,0,1,1,1,1,0,1,2,1,0.18905057937149905,2,13
12018,752,1,93,3,1,0,3,1,1,0,0,0,0,1,0,0,0,1,2,3,0.5220003848136915,0,12
2916,2178,0,66,3,2,4,5,2,0,1,0,1,0,1,0,0,0,1,2,1,0.6183838243662303,0,11
4838,976,1,249,1,2,4,0,1,5,0,1,0,1,1,1,0,0,0,1,1,0.13104084344871814,0,8
11605,187,0,141,2,1,3,5,4,5,0,1,1,1,0,0,1,1,0,2,2,0.4635675116120036,0,20
5540,2567,0,266,2,3,1,3,3,4,0,0,1,0,1,1,0,1,0,1,2,0.3764149467769039,1,10
13131,2447,1,551,4,3,0,3,4,1,1,1,1,1,0,0,0,1,0,3,4,0.8098092996855069,0,16
4174,1199,0,214,1,3,5,2,4,5,1,0,0,0,0,1,1,0,1,3,4,0.240246656599853,2,14
8390,1990,1,488,3,1,1,2,3,4,1,1,1,1,1,0,1,0,1,2,3,0.21064192357438427,1,18
3900,1941,0,495,1,1,4,2,1,0,0,1,0,1,1,1,0,0,0,1,4,0.977086982698183,0,11
5465,1928,1,479,0,2,2,2,3,5,1,1,1,0,0,0,1,1,0,3,3,0.5935095581433234,2,20
10300,1303,0,642,2,3,5,0,3,0,1,1,1,1,1,0,1,1,1,3,4,0.49717791145335466,1,18
7729,1533,0,489,5,1,0,1,4,3,1,0,1,0,1,1,1,1,1,3,3,0.21119202794856784,0,18
6869,1418,1,0,0,2,5,1,5,3,0,1,0,1,1,0,1,1,1,3,0,0.8334852170037306,1,18
9378,359,1,8,3,2,3,5,4,2,1,0,1,1,0,0,1,0,1,3,1,0.09393494147671455,1,18
8428,1093,1,379,2,2,1,0,5,3,1,1,1,0,0,0,0,1,1,1,4,0.11400756320249605,1,16
11096,1720,0,143,3,2,3,1,2,4,0,0,0,0,0,1,0,1,0,3,0,0.3072845173508971,0,12
9492,1614,0,301,3,2,0,5,0,5,0,0,0,0,0,0,1,1,1,2,0,0.48682151402196516,2,15
1383,1633,0,649,3,1,1,4,1,3,0,0,0,1,0,1,1,1,1,3,0,0.9489230557267674,1,12
12435,1550,0,416,4,1,5,4,3,4,1,0,1,1,1,0,1,0,0,3,0,0.9574968617351302,1,20
4200,2366,0,178,3,3,5,4,4,4,1,1,1,1,0,1,1,1,0,2,2,0.13625862088396168,1,19
6816,819,0,277,3,1,1,2,5,2,1,1,1,1,0,0,0,0,0,1,1,0.42162025131632064,2,14
2761,65,1,143,0,3,5,4,4,4,1,1,1,0,0,1,1,1,1,3,3,0.3236433458312097,2,19
4903,655,0,338,0,1,0,5,1,3,1,0,1,1,1,1,0,0,1,1,3,0.13893963937727827,1,13
12743,1431,0,458,0,2,2,3,2,5,0,1,1,1,0,1,1,0,0,2,2,0.6101674076897298,0,12
6262,862,1,701,2,1,0,3,4,5,0,1,1,1,0,0,0,1,0,2,0,0.649703342500911,2,19
7529,2040,1,330,4,3,3,5,3,3,1,1,0,0,1,0,1,1,0,2,4,0.34857139079535004,0,18
5458,2579,1,269,2,3,4,0,1,1,0,0,0,1,0,1,1,1,1,2,1,0.44208144720782994,1,17
10027,944,1,186,4,1,4,3,3,5,1,0,1,0,0,0,0,0,1,2,1,0.7872703695518851,2,20
7765,1617,1,665,4,1,4,5,0,2,1,1,1,0,0,0,1,1,0,3,4,0.056740625313775994,0,20
8992,2366,0,171,1,2,1,5,4,0,0,1,1,0,1,0,0,0,0,2,3,0.9294969381064074,0,9
1812,463,0,403,5,3,1,0,5,0,1,0,0,0,0,0,1,0,1,1,0,0.8820859275446571,1,8
12162,74,1,467,1,2,0,1,1,1,0,0,0,0,1,1,1,0,0,2,2,0.2236965033093523,0,10
7151,2054,1,246,1,3,1,3,4,3,1,1,1,1,1,0,0,1,0,2,0,0.433734533423352,0,15
7724,365,0,522,4,1,5,5,0,2,0,0,1,0,0,1,0,1,1,3,4,0.1593489090523874,1,17
12702,620,1,558,4,2,3,5,1,3,0,0,1,1,1,1,0,1,0,1,4,0.2351897366404343,1,17
6172,774,0,777,2,2,5,3,3,5,1,1,0,1,0,1,0,0,0,3,2,0.7229474792527565,0,12
531,1899,0,110,4,1,0,0,3,1,0,0,0,0,1,1,0,1,1,3,4,0.7604381720470147,2,8
14586,1349,1,302,3,3,3,3,0,0,1,1,0,0,1,0,0,1,1,3,3,0.7318283896318437,1,18
203,2003,0,472,3,3,4,0,4,2,1,0,1,1,1,1,1,1,1,1,3,0.07087465367641366,1,15
7667,438,0,790,4,3,3,3,1,5,1,0,0,1,1,1,1,0,0,3,3,0.1254745379106934,1,16
1574,2819,0,291,3,1,5,5,3,3,1,0,1,0,0,1,0,1,1,2,2,0.6521279890651285,0,14
2170,493,0,251,4,1,4,2,3,4,0,0,1,1,1,0,1,1,0,1,3,0.5386312820432654,0,15
2393,2794,1,587,1,2,1,1,4,4,0,0,0,0,1,1,1,0,1,2,3,0.4049784498529101,0,10
5186,1020,1,174,4,1,0,3,0,4,1,0,1,1,1,1,1,1,0,3,3,0.6714490761472057,2,20
5810,2818,1,108,1,3,2,5,0,0,1,1,1,1,0,0,0,0,0,2,1,0.897775833440511,1,13
1290,2465,1,339,0,1,3,1,0,4,1,0,0,0,0,0,1,1,1,3,2,0.23655734473466739,0,17
110,2014,1,13,3,3,0,3,3,4,0,0,0,0,1,0,0,0,1,1,2,0.7605900729540405,0,4
9180,2439,0,692,0,1,5,3,3,1,0,1,0,1,0,1,1,0,0,2,3,0.22910371863184376,1,15
1689,1878,0,321,3,2,2,2,3,5,1,1,0,0,0,1,1,1,1,3,4,0.3597612755360119,1,11
6235,353,0,783,5,1,0,4,5,1,0,0,0,1,0,1,0,1,1,1,2,0.7021423540501299,2,12
12362,813,0,42,5,1,2,4,5,1,0,0,1,0,1,0,1,0,0,2,2,0.9247064560884001,1,14
13400,2023,1,460,5,2,0,1,3,3,0,1,0,0,0,1,0,1,0,3,4,0.8868585389466367,0,11
8020,865,1,101,0,2,4,1,3,4,1,0,1,0,0,0,0,1,1,3,3,0.1843832597073679,1,18
12468,2209,0,624,5,3,2,2,3,5,1,0,1,0,0,0,1,1,0,1,1,0.33500614653804817,2,20
11811,927,1,704,4,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0.2510768928079513,0,12
1302,752,0,8,5,1,2,1,5,4,0,1,0,1,0,1,0,1,0,3,4,0.15201830167593178,0,10
4253,2943,0,148,0,2,4,4,1,4,0,1,0,1,0,0,1,0,1,2,0,0.07189047311763541,2,13
8413,993,1,337,3,3,2,2,0,3,0,0,0,0,1,0,1,0,1,1,4,0.7323163326723987,0,13
9700,2376,1,223,2,1,2,0,1,1,0,1,1,1,1,1,0,1,0,2,1,0.26606322171052843,1,15
3599,2479,1,109,3,1,0,5,5,4,1,0,1,1,1,0,1,1,0,1,1,0.5065727505211213,0,19
4247,2110,0,353,2,1,3,2,4,2,0,0,1,0,0,0,1,0,1,3,3,0.16581563676671063,1,14
7059,352,1,83,4,1,4,4,0,2,1,0,1,0,0,0,1,0,1,1,0,0.8845341263202411,1,20
6717,1629,0,554,3,1,5,5,5,1,1,1,0,1,0,1,1,0,1,1,1,0.014808060397822564,0,18
2372,209,1,65,0,2,0,2,0,5,0,1,1,1,1,1,0,0,1,1,2,0.34232972112438476,2,11
9878,2251,0,387,4,3,1,3,3,1,1,1,0,0,0,1,1,1,1,2,1,0.8554235129353648,1,18
11357,2851,1,620,3,1,2,4,3,4,0,0,1,0,0,0,0,1,1,1,3,0.3718855818331551,2,15
4140,2278,0,613,4,3,1,0,4,2,0,1,1,0,0,1,0,1,0,2,1,0.8157811378956096,1,10
7010,1253,0,134,2,2,5,2,1,0,0,0,1,1,0,1,0,0,1,3,4,0.08875471033261229,1,12
3054,2474,1,85,4,3,0,4,1,0,0,0,0,1,1,1,0,1,0,3,4,0.20752489510675454,0,8
5186,2873,0,83,0,3,5,4,1,2,1,1,1,1,1,0,1,0,0,3,0,0.5405604362264731,0,15
379,1241,1,226,3,3,5,0,4,1,0,1,1,0,1,0,0,1,0,1,4,0.8150685134628866,1,11
3690,1223,1,259,2,2,3,4,2,3,1,0,1,0,1,1,0,0,0,3,0,0.14691248863053774,2,16
12136,2113,1,19,4,3,4,0,1,3,0,1,1,0,1,0,0,1,0,3,0,0.7878455232791276,1,16
13858,1164,0,34,1,1,0,4,0,0,0,0,0,0,0,0,1,0,1,2,0,0.9313210706559569,1,13
8032,1193,1,754,2,1,3,2,0,1,0,1,0,0,1,0,1,0,1,3,2,0.014247565224171144,1,18
4157,2029,0,442,2,3,5,0,3,4,1,1,1,0,1,0,1,0,1,2,0,0.23618941045930886,2,17
1391,302,1,269,0,2,0,0,5,2,0,0,0,1,1,1,0,0,0,3,4,0.121721959105348,2,8
11905,1482,1,734,0,1,5,4,3,0,1,0,0,1,1,0,1,1,1,2,4,0.12326472842606717,2,20
8457,2128,0,405,4,3,3,5,1,3,1,1,0,0,1,1,1,0,0,1,1,0.7669159758925252,1,16
388,780,0,507,1,1,1,3,1,3,0,1,1,0,0,0,1,0,1,3,1,0.1783163101445011,0,12
5945,2386,1,303,2,1,3,5,3,4,0,0,0,1,0,0,1,0,1,2,4,0.4077434842951888,1,16
12304,547,0,669,4,2,4,5,5,4,0,1,1,1,0,1,1,0,0,3,2,0.7334937551542621,1,18
2758,1478,1,284,5,2,1,0,0,3,0,1,0,0,0,0,0,1,0,1,3,0.026555314820786435,0,12
11394,597,0,547,1,2,2,3,5,1,1,1,0,0,1,0,0,0,1,1,0,0.976731225213609,1,9
1800,1010,0,28,4,1,1,5,4,3,1,1,1,0,0,1,0,1,1,1,1,0.20708583193280528,2,13
5654,181,1,390,2,3,1,1,4,2,1,1,1,1,1,1,1,1,1,1,4,0.7215069629290457,0,17
2471,1397,0,415,4,3,2,2,4,1,0,1,1,0,1,0,1,0,0,1,0,0.9445910472150445,0,10
7169,907,1,766,0,1,1,3,1,4,0,0,1,1,0,0,0,0,1,3,1,0.644547358613523,1,14
8951,1205,1,141,0,1,1,5,4,5,0,0,1,1,1,1,0,0,1,3,0,0.6477467522719078,1,13
5369,2082,0,645,3,1,5,5,2,5,0,0,0,0,1,0,0,0,1,1,0,0.24139197768622578,1,12
6659,570,1,655,1,3,2,2,5,4,1,0,1,0,1,1,0,1,0,2,3,0.6559846244873261,0,13
13450,79,0,340,5,3,5,0,1,4,1,1,0,0,0,0,0,1,0,2,0,0.21454030649902545,0,13
5437,2724,0,244,2,2,2,5,5,2,0,1,1,0,1,0,1,0,0,3,1,0.1623238447298364,1,12
11968,2101,1,765,1,3,4,2,2,4,0,1,0,0,0,0,0,1,1,1,0,0.7033914716986456,0,13
11884,558,0,4,0,2,1,3,1,1,1,0,0,1,1,0,0,0,0,2,0,0.6807265665244215,2,9
4043,1310,1,448,5,2,1,5,1,4,1,0,0,1,1,0,1,1,0,2,2,0.20724501481067004,1,14
